type	study.phs_accession	sample.sample_id	file_id	file_name	file_type	file_size	md5sum	experimental_strategy_and_data_subtypes	entityId	file_description	file_url_in_cds	submission_version	checksum_value	checksum_algorithm	crdc_id	file_mapping_level	release_datetime	is_supplementary_file
file	phs002371	HTA9_3_35		HTA9_3_1st_C58_S2866_L008_R1_001.fastq.gz	FASTQ	50365337	cbd2a516661de5e0688f84ce47a65043	WXS; RNA-Seq	syn26537126									
file	phs002371	HTA9_3_35		HTA9_3_1st_C5_S2813_L008_R1_001.fastq.gz	FASTQ	8712865	85126fde8ca89ffb1bcf9aeb777b358b	WXS; RNA-Seq	syn26537120									
file	phs002371	HTA9_3_35		HTA9_3_1st_C60_S2868_L008_R1_001.fastq.gz	FASTQ	52090085	5b8d7a4eef75aeb92b5e8f9e9c8e5f19	WXS; RNA-Seq	syn26537127									
file	phs002371	HTA9_3_35		HTA9_3_1st_C61_S2869_L008_R1_001.fastq.gz	FASTQ	71681795	dc914f65c4243e6f2b775f5fd9474126	WXS; RNA-Seq	syn26537130									
file	phs002371	HTA9_3_35		HTA9_3_1st_C62_S2870_L008_R1_001.fastq.gz	FASTQ	60174298	8e533407b4ae471fe49c93a37165ad6f	WXS; RNA-Seq	syn26537131									
file	phs002371	HTA9_3_35		HTA9_3_1st_C63_S2871_L008_R1_001.fastq.gz	FASTQ	59430953	9c283381deb2af7b9be4dcc86c8ed0c6	WXS; RNA-Seq	syn26537133									
file	phs002371	HTA9_3_35		HTA9_3_1st_C66_S2874_L008_R1_001.fastq.gz	FASTQ	8921768	499ec3bfd6aac0080ab3c7120db25c71	WXS; RNA-Seq	syn26537129									
file	phs002371	HTA9_3_35		HTA9_3_1st_C67_S2875_L008_R1_001.fastq.gz	FASTQ	8028260	6c11db2425dab2bfbe991417ebf8d046	WXS; RNA-Seq	syn26537128									
file	phs002371	HTA9_3_35		HTA9_3_1st_C70_S2878_L008_R1_001.fastq.gz	FASTQ	58687634	a3eaab94370eecbb18684859a490dcb0	WXS; RNA-Seq	syn26537137									
file	phs002371	HTA9_3_35		HTA9_3_1st_C73_S2881_L008_R1_001.fastq.gz	FASTQ	43008073	5698f3e4382a3e342a312ced17288b24	WXS; RNA-Seq	syn26537139									
file	phs002371	HTA9_3_35		HTA9_3_1st_C77_S2885_L008_R1_001.fastq.gz	FASTQ	40334951	5ea9de90c02147cfd2770db9fb0e28f7	WXS; RNA-Seq	syn26537136									
file	phs002371	HTA9_3_35		HTA9_3_1st_C80_S2888_L008_R1_001.fastq.gz	FASTQ	13619983	a4f09e355cf4bff366fa2336a30bdc27	WXS; RNA-Seq	syn26537134									
file	phs002371	HTA9_3_35		HTA9_3_1st_C82_S2890_L008_R1_001.fastq.gz	FASTQ	8061066	2ba33bc592d6a42434afe80ea92c11d0	WXS; RNA-Seq	syn26537132									
file	phs002371	HTA9_3_35		HTA9_3_1st_C83_S2891_L008_R1_001.fastq.gz	FASTQ	10295546	2299f4eec32a5b09ff830df4ae5358d3	WXS; RNA-Seq	syn26537138									
file	phs002371	HTA9_3_35		HTA9_3_1st_C84_S2892_L008_R1_001.fastq.gz	FASTQ	10089590	e4744dd252c68843059f573bac7c7280	WXS; RNA-Seq	syn26537140									
file	phs002371	HTA9_3_35		HTA9_3_1st_C89_S2897_L008_R1_001.fastq.gz	FASTQ	40464965	e55ea06c659b13707fe4aff2aee23d1c	WXS; RNA-Seq	syn26537141									
file	phs002371	HTA9_3_35		HTA9_3_1st_C8_S2816_L008_R1_001.fastq.gz	FASTQ	51052320	46efdcbfbeac71e8994702f517ea2694	WXS; RNA-Seq	syn26537145									
file	phs002371	HTA9_3_35		HTA9_3_1st_C90_S2898_L008_R1_001.fastq.gz	FASTQ	47111764	7cf65a48a5f1aed50a8e827f0f8162f6	WXS; RNA-Seq	syn26537146									
file	phs002371	HTA9_3_35		HTA9_3_1st_C94_S2902_L008_R1_001.fastq.gz	FASTQ	49127226	a0752018468a41a0f23c13b33959a131	WXS; RNA-Seq	syn26537147									
file	phs002371	HTA9_3_35		HTA9_3_1st_C95_S2903_L008_R1_001.fastq.gz	FASTQ	57412607	1f80c3d5c5cc9b511903fab32739677e	WXS; RNA-Seq	syn26537150									
file	phs002371	HTA9_3_35		HTA9_3_1st_C9_S2817_L008_R1_001.fastq.gz	FASTQ	41067239	34d320009252010d565b47498bae6320	WXS; RNA-Seq	syn26537151									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C113_S881_L003_R1_001.fastq.gz	FASTQ	24451071	aca3c02055705a7a5f5700fd065185f1	WXS; RNA-Seq	syn26537149									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C114_S882_L003_R1_001.fastq.gz	FASTQ	51557221	574cee07137524b9ad3b972974f9e6d6	WXS; RNA-Seq	syn26537154									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C115_S883_L003_R1_001.fastq.gz	FASTQ	44815214	fe199ae19ff491dcefe497e2bacf159b	WXS; RNA-Seq	syn26537153									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C117_S885_L003_R1_001.fastq.gz	FASTQ	40092053	08df787fd9619c477a59921dad74e2da	WXS; RNA-Seq	syn26537156									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C170_S938_L003_R1_001.fastq.gz	FASTQ	49198695	b828e8d3f4aa01ba31783f3b501dffaa	WXS; RNA-Seq	syn26537157									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C171_S939_L003_R1_001.fastq.gz	FASTQ	36401604	1d17ecada2306d48a536056a1020ddfb	WXS; RNA-Seq	syn26537155									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C173_S941_L003_R1_001.fastq.gz	FASTQ	38239474	d341b7d82d01422d4a73727e5e08fb91	WXS; RNA-Seq	syn26537158									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C174_S942_L003_R1_001.fastq.gz	FASTQ	47891672	237ade2dc169f8df43384b18437ecc5c	WXS; RNA-Seq	syn26537160									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C175_S943_L003_R1_001.fastq.gz	FASTQ	38017172	7251bb03a30147e4747732f45cfbf1fe	WXS; RNA-Seq	syn26537159									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C178_S946_L003_R1_001.fastq.gz	FASTQ	47668397	1b01110e5b4c2c2e116fa7d506311875	WXS; RNA-Seq	syn26537166									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C179_S947_L003_R1_001.fastq.gz	FASTQ	51277594	e5837b1dccbe56ec12e6a70f67a0050a	WXS; RNA-Seq	syn26537161									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C180_S948_L003_R1_001.fastq.gz	FASTQ	51067344	8b9f2868e3238c3d09cf416b5bd4b964	WXS; RNA-Seq	syn26537162									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C181_S949_L003_R1_001.fastq.gz	FASTQ	41010335	acc63cbf7b92752b8fe48302ebcfb3cb	WXS; RNA-Seq	syn26537164									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C182_S950_L003_R1_001.fastq.gz	FASTQ	26818496	145694e3f77fdcdc55debff97480fd12	WXS; RNA-Seq	syn26537163									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C184_S952_L003_R1_001.fastq.gz	FASTQ	41405340	15146c7bd344f5f54f5a363a89a16769	WXS; RNA-Seq	syn26537165									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C189_S957_L003_R1_001.fastq.gz	FASTQ	33912087	c1473efdd7f3a4407683f4985a7171e7	WXS; RNA-Seq	syn26537168									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C18_S786_L003_R1_001.fastq.gz	FASTQ	10472487	cb8dc57afc78d1484576483489e828fa	WXS; RNA-Seq	syn26537167									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C191_S959_L003_R1_001.fastq.gz	FASTQ	30404665	91380d467d2e923cb194ecd45e824666	WXS; RNA-Seq	syn26537169									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C194_S962_L003_R1_001.fastq.gz	FASTQ	36303537	6c24f7d9c371b86a07bb3742241728d5	WXS; RNA-Seq	syn26537171									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C195_S963_L003_R1_001.fastq.gz	FASTQ	33943512	acc849b785ef003a3c5c54e9580e2336	WXS; RNA-Seq	syn26537173									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C196_S964_L003_R1_001.fastq.gz	FASTQ	27861893	d36cee236774a2e7aadd23148b27911c	WXS; RNA-Seq	syn26537172									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C197_S965_L003_R1_001.fastq.gz	FASTQ	31977527	039416d8800bea8158f8a32fa5a33523	WXS; RNA-Seq	syn26537174									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C199_S967_L003_R1_001.fastq.gz	FASTQ	41295656	40daeb21a497ed7faebe8e77398f67cc	WXS; RNA-Seq	syn26537178									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C200_S968_L003_R1_001.fastq.gz	FASTQ	38386841	a6a40d5f505e78f0f640ef0969c38dd3	WXS; RNA-Seq	syn26537176									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C201_S969_L003_R1_001.fastq.gz	FASTQ	27720353	12503de43357dc36859117e8ed4044d3	WXS; RNA-Seq	syn26537177									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C202_S970_L003_R1_001.fastq.gz	FASTQ	29750527	017058feebad6534dcacf58f16947b83	WXS; RNA-Seq	syn26537179									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C203_S971_L003_R1_001.fastq.gz	FASTQ	35559141	ef705f51f33d353c7cdf54aa240205fd	WXS; RNA-Seq	syn26537186									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C204_S972_L003_R1_001.fastq.gz	FASTQ	28095789	41cad632d0cee6a388546f44ed1d9c7c	WXS; RNA-Seq	syn26537181									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C205_S973_L003_R1_001.fastq.gz	FASTQ	32953997	12e2cf292fb110cd5313c389d144d966	WXS; RNA-Seq	syn26537182									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C206_S974_L003_R1_001.fastq.gz	FASTQ	28335833	ad7fa6589b745eadb8a456e02c5c7a8f	WXS; RNA-Seq	syn26537187									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C207_S975_L003_R1_001.fastq.gz	FASTQ	41976830	0be9df06d2a7b24988c51d9685bba8b9	WXS; RNA-Seq	syn26537188									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C208_S976_L003_R1_001.fastq.gz	FASTQ	23465725	da3c335a8db489847aba65b4db82432d	WXS; RNA-Seq	syn26537185									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C209_S977_L003_R1_001.fastq.gz	FASTQ	29877972	13dc496b38aa0fb4aca6c73a5badd351	WXS; RNA-Seq	syn26537189									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C210_S978_L003_R1_001.fastq.gz	FASTQ	38291182	e1babb0c14a0fe6034c1e57eeeac2540	WXS; RNA-Seq	syn26537191									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C211_S979_L003_R1_001.fastq.gz	FASTQ	39656200	28ba461e5019478ed9bd77117b8d1794	WXS; RNA-Seq	syn26537195									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C212_S980_L003_R1_001.fastq.gz	FASTQ	27813701	d6b0b0eabba50f5d41aace4575e93ee3	WXS; RNA-Seq	syn26537190									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C214_S982_L003_R1_001.fastq.gz	FASTQ	36452531	86bb6d554a9dcf4cc6e85740bc069c10	WXS; RNA-Seq	syn26537194									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C21_S789_L003_R1_001.fastq.gz	FASTQ	53728961	a3774d3b108b9b3036fd644b7a9937a2	WXS; RNA-Seq	syn26537197									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C315_S1083_L003_R1_001.fastq.gz	FASTQ	27718084	777abc42aacd23af9919c2eac1899439	WXS; RNA-Seq	syn26537196									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C317_S1085_L003_R1_001.fastq.gz	FASTQ	22662915	f385546caeee73fc1a85f413a0efd3c5	WXS; RNA-Seq	syn26537198									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C318_S1086_L003_R1_001.fastq.gz	FASTQ	27606572	18bbc6e1e979f8b3530918685b67fc89	WXS; RNA-Seq	syn26537199									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C321_S1089_L003_R1_001.fastq.gz	FASTQ	30596969	e993d8a09f7205902156dbcc6644c1f1	WXS; RNA-Seq	syn26537200									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C322_S1090_L003_R1_001.fastq.gz	FASTQ	29891125	87f7198d0130ba10e9e391445d9011d4	WXS; RNA-Seq	syn26537203									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C323_S1091_L003_R1_001.fastq.gz	FASTQ	34180109	84c18918341e93001c3c4790bb838db2	WXS; RNA-Seq	syn26537202									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C324_S1092_L003_R1_001.fastq.gz	FASTQ	27719752	d9ee68f95ba67b3f809c2d256430d7d2	WXS; RNA-Seq	syn26537201									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C326_S1094_L003_R1_001.fastq.gz	FASTQ	30384478	75a6ebf92a6a1c8745dfc1abb289eb4b	WXS; RNA-Seq	syn26537204									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C329_S1097_L003_R1_001.fastq.gz	FASTQ	46745039	9569a64e9536d2a6c268155772d45446	WXS; RNA-Seq	syn26537207									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C330_S1098_L003_R1_001.fastq.gz	FASTQ	55518369	05fdb5aae367649cd906304a36190dbd	WXS; RNA-Seq	syn26537208									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C333_S1101_L003_R1_001.fastq.gz	FASTQ	30088067	bc8ceaa384ec304d67ad954391220264	WXS; RNA-Seq	syn26537205									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C336_S1104_L003_R1_001.fastq.gz	FASTQ	23679911	f4946f0f509cc93f1ccdab301d83ab0d	WXS; RNA-Seq	syn26537206									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C338_S1106_L003_R1_001.fastq.gz	FASTQ	51192898	ecfa25de95e588b577eaeeeda3dd9bf1	WXS; RNA-Seq	syn26537212									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C339_S1107_L003_R1_001.fastq.gz	FASTQ	82941474	a6f613d5a83e04cbd31f0aa5ee31487f	WXS; RNA-Seq	syn26537214									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C340_S1108_L003_R1_001.fastq.gz	FASTQ	37174603	26f58333f480ea11293f12259fedc065	WXS; RNA-Seq	syn26537210									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C342_S1110_L003_R1_001.fastq.gz	FASTQ	51004146	8fd53acf316c7adface54557592291d1	WXS; RNA-Seq	syn26537211									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C343_S1111_L003_R1_001.fastq.gz	FASTQ	10158764	d4e900ff0400042c7dc4da3326e8839e	WXS; RNA-Seq	syn26537209									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C344_S1112_L003_R1_001.fastq.gz	FASTQ	10647449	af4b355e14187b5aafff36be36965efb	WXS; RNA-Seq	syn26537213									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C345_S1113_L003_R1_001.fastq.gz	FASTQ	42571383	dbbdb39fe344c38310d87bf2c77b3698	WXS; RNA-Seq	syn26537216									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C346_S1114_L003_R1_001.fastq.gz	FASTQ	44751900	bb0b6bbaf17640a71f7e0811d2bffe38	WXS; RNA-Seq	syn26537217									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C350_S1118_L003_R1_001.fastq.gz	FASTQ	36798303	bb281ef54919a68eb2693d4fd1e2a26c	WXS; RNA-Seq	syn26537218									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C352_S1120_L003_R1_001.fastq.gz	FASTQ	33901094	4650bc4cd06f6131a570bc6b63bdb913	WXS; RNA-Seq	syn26537219									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C353_S1121_L003_R1_001.fastq.gz	FASTQ	49851752	956bae2f34255ba841eb3dc9ffaa58e4	WXS; RNA-Seq	syn26537220									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C355_S1123_L003_R1_001.fastq.gz	FASTQ	54828172	febc8f014bc873e5f21acf6fd9fe4d41	WXS; RNA-Seq	syn26537225									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C356_S1124_L003_R1_001.fastq.gz	FASTQ	34529994	b30876ff25a26ce3a67116beb1d90a0b	WXS; RNA-Seq	syn26537222									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C359_S1127_L003_R1_001.fastq.gz	FASTQ	19080194	15334b277ed4afb2d3df7739b7c55627	WXS; RNA-Seq	syn26537221									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C35_S803_L003_R1_001.fastq.gz	FASTQ	40262777	ab2ea5cba0756fb0aecc510c879e7e87	WXS; RNA-Seq	syn26537226									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C360_S1128_L003_R1_001.fastq.gz	FASTQ	12895878	5fd1c5ee832cc554409ed6d0ad18d6fd	WXS; RNA-Seq	syn26537223									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C361_S1129_L003_R1_001.fastq.gz	FASTQ	43467070	c5fc779aa6c4969ce4ecc79f6c10e537	WXS; RNA-Seq	syn26537228									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C362_S1130_L003_R1_001.fastq.gz	FASTQ	37481247	a92731efe80ed0d95ae93d3cd38192ba	WXS; RNA-Seq	syn26537229									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C364_S1132_L003_R1_001.fastq.gz	FASTQ	44533127	b5946ecfd926cf1e2f00715741ec8b0f	WXS; RNA-Seq	syn26537231									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C366_S1134_L003_R1_001.fastq.gz	FASTQ	42882240	b3363fc3c474770bf521b147d1f693e6	WXS; RNA-Seq	syn26537230									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C367_S1135_L003_R1_001.fastq.gz	FASTQ	40546535	082a3d52e7cd7d8cabf88f5fc8574bca	WXS; RNA-Seq	syn26537232									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C369_S1137_L003_R1_001.fastq.gz	FASTQ	46643434	7478d8bf04c800212ac1c3cd7a722120	WXS; RNA-Seq	syn26537235									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C36_S804_L003_R1_001.fastq.gz	FASTQ	42699452	02513300d9be4c503fece6441ee8e549	WXS; RNA-Seq	syn26537234									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C370_S1138_L003_R1_001.fastq.gz	FASTQ	55317660	2f8961e65de34c78a7bbb5e2d44c0f68	WXS; RNA-Seq	syn26537237									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C371_S1139_L003_R1_001.fastq.gz	FASTQ	67260987	c8b5eb9c0948bb54afa1b596c39ce304	WXS; RNA-Seq	syn26537243									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C372_S1140_L003_R1_001.fastq.gz	FASTQ	31986156	89592a64a3c8db8a93490bc119d53aaa	WXS; RNA-Seq	syn26537236									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C373_S1141_L003_R1_001.fastq.gz	FASTQ	35371179	95469aa2cd12b7d3b8f08bf9ba2782cd	WXS; RNA-Seq	syn26537241									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C374_S1142_L003_R1_001.fastq.gz	FASTQ	25071342	9ade21d097b4a9c97bc75d25c9c6b09e	WXS; RNA-Seq	syn26537242									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C37_S805_L003_R1_001.fastq.gz	FASTQ	52808522	4c2942fee4a19e64a9df37f420c15be3	WXS; RNA-Seq	syn26537246									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C380_S1148_L003_R1_001.fastq.gz	FASTQ	47048856	a643c132a31762f686a34f0f0beafbdd	WXS; RNA-Seq	syn26537244									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C381_S1149_L003_R1_001.fastq.gz	FASTQ	42255325	39b1ecb12764bb8d8002de469f27004a	WXS; RNA-Seq	syn26537248									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C382_S1150_L003_R1_001.fastq.gz	FASTQ	43877750	cefc7f74b657661f8b091e6ad5e4396c	WXS; RNA-Seq	syn26537247									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C384_S1152_L003_R1_001.fastq.gz	FASTQ	23980232	01b7228968bd4c83c38d96e0143d0479	WXS; RNA-Seq	syn26537245									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C385_S1153_L003_R1_001.fastq.gz	FASTQ	50833571	be591b7d99c21019130504f89ddc3d11	WXS; RNA-Seq	syn26537254									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C387_S1155_L003_R1_001.fastq.gz	FASTQ	53386373	45bbd4dc2da8a06cc542a5ccfbdea8b0	WXS; RNA-Seq	syn26537253									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C388_S1156_L003_R1_001.fastq.gz	FASTQ	29619779	81bf2c348c3944c2da4f4fba42e3ed77	WXS; RNA-Seq	syn26537249									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C390_S1158_L003_R1_001.fastq.gz	FASTQ	12733502	3002104dc16f6fc8f439b072dc4e42a3	WXS; RNA-Seq	syn26537251									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C391_S1159_L003_R1_001.fastq.gz	FASTQ	9329215	689249970c2c18435cc045f2d65b9731	WXS; RNA-Seq	syn26537250									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C392_S1160_L003_R1_001.fastq.gz	FASTQ	7606574	e6e45bf94f8af9c895c9f9aec2992bcb	WXS; RNA-Seq	syn26537252									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C393_S1161_L003_R1_001.fastq.gz	FASTQ	20124582	6913172b9e5107ceea0161cf04e7dee1	WXS; RNA-Seq	syn26537255									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C394_S1162_L003_R1_001.fastq.gz	FASTQ	44867737	1e44838829977f7b07b1559a14565b6e	WXS; RNA-Seq	syn26537258									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C395_S1163_L003_R1_001.fastq.gz	FASTQ	43306171	f773f0286f65274ea3defe2ab9c50f7d	WXS; RNA-Seq	syn26537259									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C396_S1164_L003_R1_001.fastq.gz	FASTQ	41583021	fcb2cea63de02df11905afcb49d3444d	WXS; RNA-Seq	syn26537256									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C397_S1165_L003_R1_001.fastq.gz	FASTQ	38131227	62eec7ece3b6f9e10b6617368c593b65	WXS; RNA-Seq	syn26537257									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C398_S1166_L003_R1_001.fastq.gz	FASTQ	45440039	96e709ffb203753898df4ece8672f1e9	WXS; RNA-Seq	syn26537262									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C399_S1167_L003_R1_001.fastq.gz	FASTQ	53920480	a9cf5ece6691a3fb77b63beffaee3991	WXS; RNA-Seq	syn26537267									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C3_S771_L003_R1_001.fastq.gz	FASTQ	19633295	3351e00a276055ba571c80b9bf2641d6	WXS; RNA-Seq	syn26537261									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C400_S1168_L003_R1_001.fastq.gz	FASTQ	28843690	24079b7b5c33daa620b60ff375f9e86b	WXS; RNA-Seq	syn26537263									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C402_S1170_L003_R1_001.fastq.gz	FASTQ	47904490	aeca08a5da0d2bf87dfc132009198d07	WXS; RNA-Seq	syn26537264									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C403_S1171_L003_R1_001.fastq.gz	FASTQ	74801900	456fb96fdd88747e8d32fb864c1491b1	WXS; RNA-Seq	syn26537276									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C404_S1172_L003_R1_001.fastq.gz	FASTQ	43825241	1e8f8cffe661bfe61bbadf18bd999c16	WXS; RNA-Seq	syn26537270									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C405_S1173_L003_R1_001.fastq.gz	FASTQ	45516263	c5ceeb2ad620d3faa66333b253a0548d	WXS; RNA-Seq	syn26537272									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C406_S1174_L003_R1_001.fastq.gz	FASTQ	12089605	2749765e8c8dda82edd4199c01899c43	WXS; RNA-Seq	syn26537266									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C407_S1175_L003_R1_001.fastq.gz	FASTQ	8107126	502189387313c8e5d214234e421bf534	WXS; RNA-Seq	syn26537265									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C408_S1176_L003_R1_001.fastq.gz	FASTQ	5368017	2b2daae6dcc68ad298e42426f149463f	WXS; RNA-Seq	syn26537269									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C409_S1177_L003_R1_001.fastq.gz	FASTQ	47004039	12645d93151bc73eb42ffb6e5dea2a84	WXS; RNA-Seq	syn26537274									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C410_S1178_L003_R1_001.fastq.gz	FASTQ	32760193	b0587b3b7bc5c5cccd658fccb86023c8	WXS; RNA-Seq	syn26537273									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C411_S1179_L003_R1_001.fastq.gz	FASTQ	31853581	f2a803676ce814a25afb7053ae695625	WXS; RNA-Seq	syn26537279									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C412_S1180_L003_R1_001.fastq.gz	FASTQ	40260759	6ff198fdbc3c0f6a7ba96d23a93d4b81	WXS; RNA-Seq	syn26537280									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C414_S1182_L003_R1_001.fastq.gz	FASTQ	37503020	cb33786919d81a3dd0f76691715e35ed	WXS; RNA-Seq	syn26537281									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C417_S1185_L003_R1_001.fastq.gz	FASTQ	46475954	657dc56472d45a02cc19f7c9b2edae52	WXS; RNA-Seq	syn26537283									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C420_S1188_L003_R1_001.fastq.gz	FASTQ	41168646	996d00ee3206349838022d953b1cc3cf	WXS; RNA-Seq	syn26537282									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C421_S1189_L003_R1_001.fastq.gz	FASTQ	42639900	8117653997494de7b56c3d1ace3fbfcd	WXS; RNA-Seq	syn26537284									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C425_S1193_L003_R1_001.fastq.gz	FASTQ	37187697	01a4e3b6e2b0d0ed688b57c21561304a	WXS; RNA-Seq	syn26537285									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C426_S1194_L003_R1_001.fastq.gz	FASTQ	33536893	7e61af2813d54a0f260264d749164157	WXS; RNA-Seq	syn26537286									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C427_S1195_L003_R1_001.fastq.gz	FASTQ	38053439	531ff756725b666a5d89aa58056d91d6	WXS; RNA-Seq	syn26537288									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C430_S1198_L003_R1_001.fastq.gz	FASTQ	44014305	229df0bd7bf997488394303a4e2eb86b	WXS; RNA-Seq	syn26537290									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C431_S1199_L003_R1_001.fastq.gz	FASTQ	33525768	94ef0a9445e59b8bc33f63da67cb80a1	WXS; RNA-Seq	syn26537292									
